anime_id,name,genre,type,episodes,rating,members,cluster
5865,Nanaka 6/17 Special,"['Comedy', 'Drama', 'Romance', 'Shounen', 'Slice of Life']",Special,1,6.77,1229,3
615,Nurse Witch Komugi-chan Magikarte,"['Comedy', 'Magic', 'Parody']",OVA,5,6.77,9895,3
3827,Ore wa Teppei,"['Action', 'Shounen', 'Sports']",TV,28,6.77,532,3
1182,Shamanic Princess,"['Action', 'Fantasy', 'Magic', 'Romance']",OVA,6,6.77,6588,3
23209,Sora no Method,"['Drama', 'Fantasy', 'School', 'Slice of Life']",TV,13,6.77,47900,3
28063,Sword Art Online II: Sword Art Offline II,['Comedy'],Special,9,6.77,19677,3
15125,Teekyuu,"['Comedy', 'School', 'Shounen', 'Sports']",TV,12,6.77,30291,3
10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",Movie,1,6.77,404,7
1822,The Hakkenden,"['Action', 'Adventure', 'Demons', 'Historical', 'Martial Arts', 'Samurai', 'Shounen']",OVA,6,6.77,4085,1
473,Tide-Line Blue,"['Action', 'Adventure', 'Drama', 'Military', 'Shounen']",TV,12,6.77,4670,7
4467,Universe,"['Fantasy', 'Music']",Music,1,6.77,1275,0
20267,Wooser no Sono Higurashi: Kakusei-hen,"['Comedy', 'Fantasy', 'Slice of Life']",TV,12,6.77,4334,3
29017,Wooser no Sono Higurashi: Mugen-hen,"['Comedy', 'Fantasy', 'Slice of Life']",TV,13,6.77,2810,3
11755,009 Re:Cyborg,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",Movie,1,6.76,8307,7
27911,Anime de Wakaru Shinryounaika,"['Comedy', 'Seinen']",ONA,20,6.76,21416,3
7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,"['Comedy', 'Romance']",ONA,1,6.76,28032,3
5002,Bari Bari Densetsu,"['Action', 'Drama', 'Shounen', 'Sports']",OVA,2,6.76,385,3
1962,Chikyuu Bouei Kazoku,"['Action', 'Comedy', 'Sci-Fi', 'Shounen']",TV,13,6.76,726,3
14827,D.C.III: Da Capo III,"['Drama', 'Ecchi', 'Romance', 'School']",TV,13,6.76,16219,3
4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Supernatural']",Special,1,6.76,4327,3
6714,Dragon Ball Z: Atsumare! Gokuu World,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",OVA,1,6.76,10044,1
13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,['Comedy'],Special,6,6.76,19326,3
2319,Freedom Previsited,"['Action', 'Adventure', 'Sci-Fi']",OVA,1,6.76,1990,3
259,Happy☆Lesson,"['Comedy', 'Harem', 'Romance', 'School']",OVA,5,6.76,8067,8
2224,Hikari no Densetsu,"['Music', 'Romance', 'Shoujo', 'Sports']",TV,19,6.76,2028,3
6008,Jewelpet,"['Fantasy', 'Magic', 'Shoujo']",TV,52,6.76,4197,3
1660,Kurogane Communication,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",TV,24,6.76,2928,3
2911,Kyoushirou to Towa no Sora Specials,"['Drama', 'Magic', 'Romance', 'Shounen']",Special,6,6.76,3946,3
2038,Mahou no Star Magical Emi,"['Comedy', 'Magic', 'Shoujo', 'Slice of Life']",TV,38,6.76,1783,3
4052,Medarot Damashii,"['Action', 'Adventure', 'Sci-Fi']",TV,39,6.76,9590,3
17655,Mobile Suit Gundam AGE: Memory of Eden,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",OVA,2,6.76,2405,7
6736,Mouryou no Hako Special,"['Mystery', 'Seinen', 'Supernatural', 'Thriller']",Special,1,6.76,4733,4
33075,Musaigen no Phantom World Special,"['Action', 'Comedy', 'Fantasy', 'Supernatural']",Special,1,6.76,14168,3
10936,Nekogami Yaoyorozu: Ohanami Ghostbusters,"['Comedy', 'Seinen', 'Supernatural']",OVA,1,6.76,2515,3
8783,Nezha Nao Hai,['Kids'],Movie,1,6.76,255,3
24991,No Game No Life Specials,"['Ecchi', 'Fantasy', 'Game']",Special,6,6.76,58997,3
24705,"Ore, Twintail ni Narimasu.","['Action', 'Comedy', 'Fantasy', 'Romance', 'School', 'Shounen']",TV,12,6.76,66868,3
2615,Otome wa Boku ni Koishiteru Special,"['Comedy', 'Romance', 'School']",Special,1,6.76,9347,3
3366,Persona: Trinity Soul,"['Action', 'Sci-Fi', 'Super Power']",TV,26,6.76,48744,1
16718,SKET Dance: SD Character Flash Anime,"['Comedy', 'School', 'Shounen']",ONA,16,6.76,2017,3
1742,Souryuuden,"['Drama', 'Mystery', 'Super Power', 'Supernatural']",OVA,12,6.76,1408,3
2619,Spider Riders: Oracle no Yuusha-tachi,"['Action', 'Adventure', 'Mecha']",TV,26,6.76,3605,7
12699,Tales of Gekijou,['Comedy'],Special,5,6.76,2853,3
33811,Teekyuu 8,"['Comedy', 'Shounen', 'Sports']",TV,12,6.76,3961,3
17233,The House,"['Drama', 'Fantasy', 'Kids']",Movie,1,6.76,242,3
3008,Time Bokan Series: Yatterman,"['Adventure', 'Comedy', 'Mecha']",TV,108,6.76,2930,7
7591,Tono to Issho,"['Comedy', 'Historical', 'Parody', 'Samurai', 'Seinen']",OVA,1,6.76,2888,1
6129,Umi Monogatari: Anata ga Ite Kureta Koto,"['Drama', 'Fantasy', 'Magic', 'Romance', 'Supernatural']",TV,12,6.76,14696,3
31521,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,['Romance'],Special,1,6.76,3437,3
3077,Warau Salesman,"['Comedy', 'Drama', 'Seinen']",TV,103,6.76,711,3
1718,Winter Garden,"['Drama', 'Romance', 'Shoujo', 'Slice of Life']",Special,2,6.76,5398,3
315,Xiao Qian,"['Action', 'Drama', 'Fantasy', 'Romance']",Movie,1,6.76,1823,3
298,.hack//Tasogare no Udewa Densetsu,"['Adventure', 'Comedy', 'Fantasy', 'Game', 'Sci-Fi', 'Shounen']",TV,12,6.75,47679,3
2221,Aishite Knight,"['Comedy', 'Romance', 'Shoujo']",TV,42,6.75,3746,3
8950,Akage no Anne: Green Gables e no Michi,"['Adventure', 'Historical', 'Shoujo', 'Slice of Life']",Movie,1,6.75,1218,3
9706,Canaan: Minorikawa Report 201X Shanghai,"['Action', 'Seinen']",Special,1,6.75,5516,3
1149,Choujuushin Gravion Zwei,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']",TV,12,6.75,5808,7
31851,Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!,"['Ecchi', 'Fantasy', 'Magic']",Special,1,6.75,1585,3
2627,Doraemon: It&#039;s New Year!,"['Comedy', 'Kids', 'Sci-Fi', 'Shounen']",Special,1,6.75,476,3
987,Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",Special,1,6.75,32853,1
236,E&#039;s Otherwise,"['Adventure', 'Comedy', 'Drama', 'Military', 'Sci-Fi', 'Shounen', 'Supernatural']",TV,26,6.75,11704,7
504,Fatal Fury: The Motion Picture,"['Action', 'Adventure', 'Drama', 'Martial Arts', 'Romance', 'Shounen']",Movie,1,6.75,7101,1
23499,Gakumon!: Ookami Shoujo wa Kujikenai,"['Comedy', 'School', 'Shounen']",ONA,3,6.75,1477,3
11268,Ganso Tensai Bakabon,"['Comedy', 'Slice of Life']",TV,103,6.75,288,3
7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,"['Adventure', 'Drama', 'Sci-Fi']",Movie,1,6.75,745,3
29853,Girls und Panzer Heartful Tank Disc: Fushou - Akiyama Yukari no Sensha Kouza,"['Military', 'School']",Special,2,6.75,1457,7
1706,Gun Frontier,"['Action', 'Adventure', 'Drama', 'Historical', 'Sci-Fi', 'Seinen']",TV,13,6.75,4732,3
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,"['Comedy', 'Ecchi']",Special,6,6.75,19407,3
1466,Hakugei Densetsu,"['Adventure', 'Sci-Fi']",TV,26,6.75,1387,3
1848,Haou Taikei Ryuu Knight,"['Action', 'Adventure', 'Fantasy', 'Mecha']",TV,52,6.75,1591,7
1181,Hikyou Tanken Fam &amp; Ihrlie,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic']",OVA,4,6.75,4032,3
8507,Ikkitousen: Xtreme Xecutor Specials,"['Comedy', 'Ecchi']",Special,6,6.75,8568,3
6087,Jetter Mars,"['Action', 'Drama', 'Mecha', 'Sci-Fi']",TV,27,6.75,382,7
3464,Kemeko Deluxe!,"['Action', 'Comedy', 'Ecchi', 'Romance', 'School', 'Sci-Fi', 'Shounen']",TV,12,6.75,26991,3
5305,Koihime†Musou OVA,"['Comedy', 'Fantasy', 'School']",OVA,1,6.75,7747,3
16906,Line Offline: Salaryman,['Comedy'],TV,114,6.75,1190,3
1445,Mach GoGoGo,"['Adventure', 'Cars', 'Shounen', 'Sports']",TV,52,6.75,6253,6
2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,"['Magic', 'Shoujo']",OVA,1,6.75,658,3
3388,Majokko Megu-chan,"['Magic', 'Shoujo']",TV,72,6.75,1139,3
4782,Mama wa Poyopoyo Saurus ga Osuki,"['Comedy', 'Kids', 'Slice of Life']",TV,52,6.75,348,3
776,Nanaka 6/17,"['Comedy', 'Drama', 'Romance', 'Shounen', 'Slice of Life']",TV,12,6.75,5702,3
24075,Persona 4 the Golden Animation,"['Adventure', 'Mystery', 'School', 'Sci-Fi', 'Super Power', 'Supernatural']",TV,12,6.75,39165,3
21569,Pokemon XY: Hakai no Mayu to Diancie,"['Adventure', 'Fantasy', 'Kids']",Movie,1,6.75,9290,3
11073,Pokemon: Ash&#039;s Journey,"['Fantasy', 'Kids']",Movie,1,6.75,4578,3
3265,Princess Tutu Recaps,"['Comedy', 'Magic', 'Romance', 'Shoujo']",Special,3,6.75,3999,3
28619,Ranpo Kitan: Game of Laplace,['Mystery'],TV,11,6.75,66777,3
21033,Seikoku no Dragonar,"['Comedy', 'Ecchi', 'Fantasy', 'School']",TV,12,6.75,83068,3
679,Shadow Skill (1996),"['Adventure', 'Drama', 'Fantasy', 'Shounen']",OVA,3,6.75,3210,3
4173,Shigofumi Picture Drama,['Comedy'],Special,7,6.75,2804,3
5742,Space Cobra Pilot,"['Action', 'Adventure', 'Sci-Fi', 'Space']",Special,1,6.75,873,7
421,Stratos 4,"['Comedy', 'Military', 'Sci-Fi', 'Shounen']",TV,13,6.75,6909,7
11685,Takarajima Memorial: Yuunagi to Yobareta Otoko,"['Adventure', 'Drama', 'Historical', 'Mystery', 'Supernatural']",OVA,1,6.74,536,3
928,Transformers Galaxy Force,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",TV,52,6.75,2790,7
12935,Utakata Hanabi,['Music'],Music,1,6.75,1375,0
347,Wild Arms: Twilight Venom,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Sci-Fi', 'Vampire']",TV,22,6.75,4750,1
17341,Yama no Susume: Kabette Kowakunai no?,"['Comedy', 'Slice of Life']",Special,1,6.75,7878,3
299,.hack//Liminality,"['Game', 'Mystery', 'Sci-Fi']",OVA,4,6.74,24304,3
2467,3 Choume no Tama: Uchi no Tama Shirimasenka?,['Adventure'],TV,35,6.74,967,3
1998,Amazing Nuts!,"['Adventure', 'Music', 'Police', 'Romance', 'Sci-Fi']",Music,4,6.74,6650,4
2709,Bakusou Kyoudai Let&#039;s &amp; Go MAX,"['Cars', 'Shounen', 'Sports']",TV,51,6.74,1572,6
4197,Blue Dragon: Tenkai no Shichi Ryuu,"['Adventure', 'Comedy', 'Fantasy', 'Supernatural']",TV,51,6.74,6667,3
1194,Coyote Ragtime Show,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']",TV,12,6.74,13036,7
5618,Dokonjou Gaeru,"['Comedy', 'Slice of Life']",TV,103,6.74,378,3
2641,Doraemon: It&#039;s Winter!,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",Special,1,6.74,485,3
2644,Doraemon: Treasure of the Shinugumi Mountain,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",Special,1,6.74,405,3
5016,Fluximation,['Music'],Music,14,6.74,2240,0
10172,Freezing Specials,"['Action', 'Comedy', 'Ecchi']",Special,6,6.74,28125,3
782,Gasaraki,"['Drama', 'Mecha', 'Military', 'Psychological', 'Supernatural']",TV,25,6.74,10770,4
1019,Honoo no Mirage,"['Action', 'Drama', 'Historical', 'Romance', 'School', 'Shounen Ai', 'Supernatural']",TV,13,6.74,12835,9
3503,Kanokon,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School', 'Shounen', 'Slice of Life', 'Supernatural']",TV,12,6.74,122288,8
6791,Kanokon: Manatsu no Dai Shanikusai,"['Ecchi', 'Romance', 'Slice of Life']",OVA,2,6.74,25804,3
28207,Ketsuekigata-kun! 2,['Comedy'],TV,12,6.74,2265,3
6975,Koro no Dai Sanpo,['Adventure'],Special,1,6.74,1055,3
3866,Kuro ga Ita Natsu,"['Drama', 'Historical']",Movie,1,6.74,344,3
1070,Love Get Chu,"['Comedy', 'Romance']",TV,25,6.74,5725,3
32730,Love Live! x Watering KissMint Collaboration CM,['Music'],Special,1,6.73,1729,0
7090,Madou King Granzort: Saigo no Magical Taisen,"['Action', 'Comedy', 'Fantasy', 'Magic', 'Mecha', 'Sci-Fi', 'Shounen']",OVA,2,6.74,214,7
6779,Pokonyan!,"['Comedy', 'Fantasy', 'Kids', 'Magic']",TV,170,6.74,314,3
8456,Queen&#039;s Blade: Utsukushiki Toushitachi,"['Action', 'Adventure', 'Ecchi', 'Fantasy']",OVA,6,6.74,11540,3
25117,Ryuugajou Nanana no Maizoukin (TV) Specials,['Comedy'],Special,6,6.74,3689,3
10156,Sacred Seven,"['Action', 'School', 'Sci-Fi', 'Super Power']",TV,12,6.74,47136,1
14515,Sasami-san@Ganbaranai,"['Comedy', 'Romance', 'Supernatural']",TV,12,6.74,55635,3
6068,Sensei no Ojikan: Doki Doki School Hours OVA,"['Comedy', 'School']",OVA,7,6.74,1441,3
3809,Shirayuki Hime no Densetsu,"['Adventure', 'Fantasy', 'Romance']",TV,52,6.74,1486,3
1480,Sky Girls OVA,"['Mecha', 'Military', 'Sci-Fi']",OVA,1,6.74,5673,7
2419,Spirit of Wonder: China-san no Yuuutsu,"['Romance', 'Sci-Fi', 'Seinen']",OVA,1,6.74,1947,3
2290,Superflat Monogram,"['Adventure', 'Fantasy']",Special,1,6.74,4889,3
175,Tokyo Underground,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'Shounen', 'Super Power']",TV,26,6.74,17920,1
4720,White Album,"['Drama', 'Harem', 'Music', 'Romance']",TV,13,6.74,54376,8
1958,Wish,['Music'],Music,1,6.74,5321,0
10390,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,"['Comedy', 'Game']",Special,3,6.73,5249,3
2546,Alps Monogatari: Watashi no Annette,"['Drama', 'Historical', 'Slice of Life']",TV,48,6.73,1715,3
10689,Appleseed XIII Remix Movie 1: Yuigon,"['Action', 'Mecha', 'Military', 'Police', 'Sci-Fi']",Movie,1,6.74,2478,4
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,['Drama'],Movie,1,6.74,365,3
2732,Baby Baachan,"['Comedy', 'Drama']",TV,53,6.73,406,3
10490,Blood-C,"['Action', 'Horror', 'School', 'Supernatural', 'Vampire']",TV,12,6.73,118553,1
406,Buzzer Beater,"['Shounen', 'Sports']",TV,13,6.73,8439,3
31636,Dagashi Kashi,"['Comedy', 'Shounen', 'Slice of Life']",TV,12,6.73,145468,3
1187,DNA² OVA,"['Comedy', 'Drama', 'Sci-Fi']",OVA,3,6.73,8003,3
8546,Dr. Slump Movie 02: &quot;Hoyoyo!&quot; Uchuu Daibouken,"['Comedy', 'Sci-Fi', 'Shounen']",Movie,1,6.73,596,3
5945,Element Hunters,"['Sci-Fi', 'Shounen']",TV,39,6.73,9115,3
7477,Fusha no Sha,"['Adventure', 'Historical', 'Martial Arts', 'Samurai', 'Supernatural']",Movie,1,6.73,453,1
10949,Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc,"['Comedy', 'Mecha', 'Sci-Fi']",Special,3,6.73,3159,7
31617,Ghost in the Shell: The New Movie Virtual Reality Diver,"['Police', 'Sci-Fi', 'Seinen']",Special,1,6.73,2575,4
6117,Gokujou!! Mecha Mote Iinchou,"['Comedy', 'Romance', 'School', 'Shoujo']",TV,51,6.73,4162,3
6728,Helen Keller Monogatari: Ai to Hikari no Tenshi,['Drama'],Movie,1,6.73,285,3
2390,Hoshi no Kirby,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Parody']",TV,100,6.73,10416,3
9362,Hyakka Ryouran: Samurai Girls Specials,['Ecchi'],Special,6,6.73,15446,3
9495,Inochi no Chikyuu: Dioxin no Natsu,['Drama'],Movie,1,6.73,335,3
635,Juubee-chan: Lovely Gantai no Himitsu,"['Action', 'Adventure', 'Comedy', 'Drama', 'Shounen']",TV,13,6.73,11531,3
590,Kage kara Mamoru!,"['Comedy', 'Romance', 'Shounen']",TV,12,6.73,17136,3
6205,Kämpfer,"['Action', 'Comedy', 'Ecchi', 'Romance', 'School', 'Shoujo Ai', 'Super Power']",TV,12,6.73,146631,2
602,KO Seiki Beast Sanjuushi,"['Adventure', 'Comedy', 'Fantasy', 'Mecha', 'Shounen', 'Supernatural']",OVA,7,6.73,1194,7
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,"['Adventure', 'Comedy', 'Mystery']",Movie,1,6.73,507,3
3550,Midori no Makibao,"['Comedy', 'Sports']",TV,61,6.73,488,3
9934,Nekogami Yaoyorozu,"['Comedy', 'Seinen', 'Slice of Life', 'Supernatural']",TV,12,6.73,12486,3
2912,Ohayo! Spank,"['Comedy', 'Slice of Life']",TV,63,6.73,981,3
32383,Osomatsu-san Short Film Series,"['Comedy', 'Parody']",Special,8,6.73,3051,3
3900,Ougon Bat,"['Action', 'Sci-Fi', 'Super Power']",TV,52,6.73,446,1
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,"['Action', 'Comedy', 'Mecha', 'Sci-Fi', 'Super Power']",OVA,1,6.73,2876,1
6633,Queen&#039;s Blade: Gyokuza wo Tsugu Mono,"['Action', 'Adventure', 'Ecchi', 'Fantasy']",TV,12,6.73,31256,3
1232,Saber Marionette R,"['Action', 'Comedy', 'Harem', 'Mecha', 'Sci-Fi']",OVA,3,6.73,4928,8
3806,Sasuga no Sarutobi,"['Action', 'Adventure', 'Comedy', 'Martial Arts', 'Romance', 'Sports']",TV,69,6.73,483,1
8542,Shin Ace wo Nerae!,"['Drama', 'Romance', 'School', 'Shoujo', 'Sports']",TV,25,6.73,562,3
2497,Shin Cutey Honey,"['Adventure', 'Comedy', 'Ecchi', 'Magic', 'Sci-Fi']",OVA,8,6.73,3455,3
8635,Shin Koihime†Musou: Live Revolution,"['Ecchi', 'Music']",OVA,1,6.73,3574,3
2463,Shounan Bakusouzoku,"['Action', 'Comedy', 'Shounen']",OVA,12,6.73,423,3
12715,The Hakkenden: Shin Shou,"['Action', 'Adventure', 'Demons', 'Historical', 'Martial Arts', 'Samurai', 'Shounen']",OVA,7,6.73,1127,1
3915,Time Bokan,"['Adventure', 'Comedy', 'Mecha']",TV,61,6.73,835,7
5833,Tondemo Senshi Muteking,"['Action', 'Comedy', 'Kids', 'Magic', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']",TV,56,6.73,243,1
10324,Tono to Issho: Gantai no Yabou,"['Comedy', 'Historical', 'Parody', 'Samurai', 'Seinen']",TV,12,6.73,1993,1
5022,Toushi Gordian,"['Action', 'Mecha', 'Sci-Fi']",TV,73,6.73,310,7
1198,Tsuyokiss,"['Comedy', 'Romance', 'School', 'Slice of Life']",TV,12,6.73,13680,3
6878,Usavich Special,"['Adventure', 'Comedy']",Special,1,6.73,1352,3
497,Yami to Boushi to Hon no Tabibito,"['Adventure', 'Ecchi', 'Fantasy', 'Magic', 'Mystery', 'Shoujo Ai']",TV,13,6.73,19237,2
2288,Akihabara Dennou-gumi,"['Adventure', 'Mecha', 'Sci-Fi', 'Shoujo']",TV,26,6.72,3935,3
9549,Alps no Shoujo Heidi: Heidi to Clara-hen,"['Drama', 'Historical', 'Slice of Life']",Movie,1,6.72,717,3
808,Bakuretsu Hunters OVA,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'Shounen', 'Super Power']",OVA,3,6.72,3686,8
3232,Bannou Bunka Neko-Musume Specials,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Seinen']",Special,2,6.72,950,3
11017,Battle Spirits: Heroes,"['Action', 'Shounen']",TV,50,6.71,836,3
3952,Blue Seed 1.5,"['Comedy', 'Romance', 'Sci-Fi']",OVA,2,6.72,1326,3
1672,Bomberman B-Daman Bakugaiden,"['Comedy', 'Sci-Fi', 'Shounen']",TV,48,6.72,1419,3
5266,Choujuu Kishin Dancougar: God Bless Dancougar,"['Action', 'Mecha', 'Sci-Fi']",OVA,1,6.72,667,7
4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,"['Adventure', 'Comedy', 'Demons', 'Historical', 'Supernatural']",Special,11,6.72,8496,1
1853,Cutey Honey F,"['Action', 'Adventure', 'Comedy', 'Magic', 'Romance', 'Sci-Fi', 'Shoujo']",TV,39,6.72,3495,3
2606,Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",Movie,1,6.72,7937,3
12347,Dirty Pair Flash 3,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Police', 'Sci-Fi']",OVA,5,6.72,1450,4
7666,Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima,"['Comedy', 'Sci-Fi', 'Shounen']",Movie,1,6.72,916,3
6028,Dr. Slump Movie 04: Arale-chan Hoyoyo! Nanaba Shiro no Hihou,"['Comedy', 'Sci-Fi', 'Shounen']",Movie,1,6.72,686,3
225,Dragon Ball GT,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Sci-Fi', 'Shounen', 'Super Power']",TV,64,6.72,226625,1
7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",Movie,1,6.72,736,3
10527,Duel Masters Cross,"['Action', 'Adventure', 'Comedy', 'Shounen']",TV,100,6.72,1062,3
4199,Entaku no Kishi Monogatari: Moero Arthur,"['Adventure', 'Drama', 'Historical', 'Romance']",TV,30,6.72,608,3
3488,Genji Monogatari,"['Drama', 'Historical', 'Romance']",Movie,1,6.72,2773,3
18989,Ghost in the Shell: Arise - Another Mission,"['Action', 'Mecha', 'Police', 'Sci-Fi']",Special,1,6.72,6649,4
1761,Golgo 13: Queen Bee,"['Action', 'Adventure', 'Drama', 'Military', 'Seinen']",OVA,1,6.72,4513,7
403,Hanaukyou Maid-tai,"['Comedy', 'Ecchi', 'Harem', 'Romance']",TV,12,6.72,19053,8
1907,Harukanaru Toki no Naka de: Hachiyou Shou OVA,"['Comedy', 'Demons', 'Fantasy', 'Historical', 'Shoujo', 'Supernatural']",OVA,2,6.72,1352,1
31096,Hibike! Euphonium: Suisougaku-bu no Nichijou,"['Comedy', 'Music', 'School']",Special,7,6.72,12196,0
20391,Hidamari Sketch: Chou Hidamatsuri Special,['Comedy'],Special,1,6.72,1496,3
22123,Inugami-san to Nekoyama-san,"['Comedy', 'School', 'Shoujo Ai']",TV,12,6.72,35872,2
4119,Juushin Liger,"['Action', 'Mecha', 'Sci-Fi']",TV,43,6.72,575,7
31344,K: Missing Kings - Manner Movie,['Comedy'],Movie,1,6.72,3235,3
496,Kamui no Ken,"['Adventure', 'Drama', 'Fantasy', 'Historical', 'Shounen']",Movie,1,6.72,2776,3
23133,M3: Sono Kuroki Hagane,"['Action', 'Drama', 'Mecha', 'Mystery', 'Psychological', 'Sci-Fi']",TV,24,6.72,38301,4
10361,Macross F: Choujikuu Gekijou,"['Comedy', 'Slice of Life']",OVA,1,6.72,2177,3
5962,Metal Fight Beyblade,"['Adventure', 'Comedy', 'Sports']",TV,51,6.72,13898,3
2733,Mobile Police Patlabor: MiniPato,['Parody'],OVA,3,6.72,1831,3
3641,Naisho no Tsubomi,"['Kids', 'Romance', 'School', 'Shoujo', 'Slice of Life', 'Supernatural']",OVA,3,6.72,5135,3
7664,Nils no Fushigi na Tabi (Movie),"['Adventure', 'Fantasy', 'Kids']",Movie,1,6.72,408,3
34283,Nobunaga no Shinobi Episode 0,"['Comedy', 'Historical']",Special,1,6.74,937,3
1328,One Pound Gospel,"['Comedy', 'Romance', 'Seinen', 'Sports']",OVA,1,6.72,1724,3
5529,Pokemon: Odoru Pokemon Himitsu Kichi,"['Comedy', 'Fantasy', 'Kids']",Movie,1,6.72,5846,3
1165,Sakura Taisen: Ouka Kenran,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",OVA,4,6.72,2890,7
4514,Seton Doubutsuki: Kuma no Ko Jacky,"['Adventure', 'Drama', 'Historical']",TV,26,6.72,819,3
3668,Telepathy Shoujo Ran,"['Fantasy', 'School']",TV,26,6.72,5611,3
8314,Tentai Senshi Sunred: Short Corner,"['Comedy', 'Parody', 'Seinen', 'Super Power']",Special,4,6.72,503,1
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,['Historical'],TV,26,6.72,444,3
2399,Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi,"['Adventure', 'Comedy', 'Kids']",OVA,1,6.72,1239,3
2284,Transformers: Car Robots,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']",TV,39,6.72,2524,7
3963,Turn A Gundam I Movie: Earth Light,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']",Movie,1,6.72,2444,7
4183,Uchuu Taitei God Sigma,"['Action', 'Mecha', 'Space']",TV,50,6.72,353,7
6672,Video Senshi Lezarion,"['Action', 'Mecha', 'Sci-Fi']",TV,45,6.72,344,7
446,Weiß Kreuz Glühen,"['Action', 'Drama', 'Shounen']",TV,13,6.72,7043,3
29089,Yaoguai Mingdan,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Romance']",ONA,18,6.72,4388,3
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","['Drama', 'Ecchi', 'Harem', 'Romance']",TV,12,6.72,173216,8
1143,.hack//Intermezzo,"['Adventure', 'Fantasy', 'Game', 'Magic', 'Mystery', 'Sci-Fi']",Special,1,6.71,16637,3
8713,Akai Ito,"['Drama', 'Romance', 'Slice of Life']",Special,1,6.71,1648,3
1177,Alien 9,"['Horror', 'School', 'Sci-Fi']",OVA,4,6.71,15425,3
3874,Ashita e Free Kick,['Sports'],TV,52,6.71,1012,3
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Shounen', 'Sports']",Movie,1,6.71,5334,3
370,Burn Up Excess,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Police', 'Sci-Fi', 'Shounen']",TV,13,6.71,6402,4
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,"['Historical', 'Josei']",Special,1,6.71,1029,5
